,Unnamed: 0,sumValue,contrast,dissimilarity,homogeneity,ASM,energy,hue,value,saturaton,label
475,475,128.98837156891315,600.8770161290322,15.124999999999998,0.1228437113805897,0.0013942182622268,0.0373392322126051,62.474609375,77.1396484375,150.1103515625,0
476,476,89.58794561770016,374.1995967741936,11.328629032258064,0.1654143708859289,0.0013698296045785,0.0370112091747697,82.9052734375,50.2021484375,150.9970703125,0
477,477,307.24257517473063,613.7762096774193,15.47782258064516,0.1310746951959105,0.0012661778095733,0.0355833923280701,61.20703125,73.6259765625,144.78515625,0
478,478,246.09144641779,880.7923387096774,19.22782258064516,0.1235256411665777,0.0012478863163371,0.0353254344111597,70.115234375,64.5244140625,134.8720703125,0
479,479,96.90201236300514,435.10786290322574,12.251008064516128,0.1625857930759461,0.0014429955775234,0.0379867816157596,67.3447265625,76.8837890625,157.1396484375,0
480,480,107.8563859954523,583.914314516129,15.3195564516129,0.128135985439276,0.0012438215400624,0.0352678542026933,71.296875,69.0087890625,118.529296875,0
481,481,82.1462111116514,451.23588709677415,12.528225806451612,0.145929016513763,0.0014104773673257,0.0375563226012039,67.8466796875,57.4453125,150.509765625,0
482,482,153.0294089382822,615.7157258064516,14.703629032258062,0.1631666489604246,0.0014897405046826,0.0385971566916867,73.8896484375,73.875,153.216796875,0
483,483,172.6759971738979,764.6018145161289,16.52923387096774,0.1095157727242573,0.0013210522892819,0.0363462830187902,65.9130859375,75.318359375,154.046875,0
484,484,121.01239605924675,715.5756048387096,16.263104838709676,0.1201622465572203,0.0012804045265348,0.0357827406235863,65.7431640625,94.8720703125,148.0703125,0
485,485,97.95917517006764,440.0997983870967,11.871975806451612,0.1552002828777121,0.0014247040842872,0.0377452524734859,52.849609375,67.2509765625,139.8984375,0
486,486,93.8402898546248,903.8971774193548,16.25,0.1756403882572943,0.0016787526014568,0.0409725835340757,85.037109375,55.431640625,150.98828125,0
487,487,108.97706180660222,382.7288306451612,11.69657258064516,0.1650721658072688,0.0013982830385015,0.0373936229657084,81.435546875,55.6220703125,153.0048828125,0
488,488,110.4852931389513,613.7590725806451,13.382056451612904,0.1610678602853736,0.0014186069198751,0.0376643985731238,86.7216796875,53.99609375,171.7021484375,0
489,489,154.0,822.5635080645162,17.974798387096772,0.1248341136557052,0.0012316272112382,0.0350945467450185,78.400390625,68.6318359375,122.7021484375,0
490,490,149.6094916775002,570.9334677419355,14.631048387096772,0.1330127237807407,0.001327149453694,0.0364300624991787,80.6240234375,60.08984375,151.1357421875,0
491,491,136.70771741200275,775.320564516129,15.546370967741934,0.1481653499324625,0.0013352790062434,0.0365414696782093,77.2978515625,60.7021484375,157.5712890625,0
492,492,286.2691041659928,677.6512096774193,16.588709677419352,0.120659282638567,0.0012885340790842,0.0358961568846065,60.3017578125,75.9208984375,142.0400390625,0
493,493,83.08429454475737,457.9727822580645,13.583669354838708,0.1432203917547367,0.0013230846774193,0.0363742309529611,85.1787109375,49.9443359375,151.55078125,0
494,494,180.646062785769,733.9435483870968,15.157258064516128,0.1323465540483253,0.0012966636316337,0.0360092159263946,70.8857421875,63.2626953125,148.30859375,0
495,495,102.44022647378324,1012.2449596774192,19.742943548387096,0.1020871204469275,0.0011808175078043,0.0343630253005228,70.1875,70.5732421875,132.626953125,0
496,496,117.04272724095247,535.4737903225806,12.72782258064516,0.1627368810821229,0.0014816109521331,0.0384916997823322,71.9814453125,64.134765625,147.31640625,0
497,497,89.88325761786786,446.6743951612904,11.51915322580645,0.1598814187764988,0.0017376918574401,0.0416856313067244,71.8154296875,80.4892578125,142.1083984375,0
498,498,192.6395598001615,930.6774193548388,18.254032258064512,0.1346503116447578,0.0013637324401664,0.0369287481532544,73.4150390625,77.1640625,140.7392578125,0
499,499,126.1269202034205,346.70362903225805,11.195564516129032,0.1544958930043831,0.0012255300468262,0.0350075712785994,83.3125,73.6845703125,137.068359375,0
500,500,138.953229541454,457.8901209677419,13.650201612903222,0.121881312217809,0.001327149453694,0.0364300624991787,66.408203125,61.1923828125,160.9326171875,0
501,501,92.57969539807311,841.1824596774193,16.636088709677416,0.1316408869570985,0.001412509755463,0.0375833707304581,66.9248046875,67.4765625,140.7734375,0
502,502,146.47525388269514,485.9979838709677,12.796370967741936,0.1500687755000946,0.0013474733350676,0.0367079464839377,75.2099609375,70.28515625,150.6875,0
503,503,130.5526713629407,588.141129032258,13.983870967741934,0.143531376486362,0.0013617000520291,0.0369012201970224,69.302734375,72.9130859375,146.70703125,0
504,504,151.46946887079258,649.8306451612902,15.098790322580644,0.1479582448308243,0.0013982830385015,0.0373936229657084,78.7353515625,59.8095703125,144.125,0
505,505,151.17208737065187,784.7883064516129,16.927419354838708,0.122134871704401,0.0013373113943808,0.0365692684419698,76.83984375,56.9775390625,154.0595703125,0
506,506,95.35197952848172,238.1431451612903,9.657258064516128,0.159813117535673,0.0014084449791883,0.0375292549777949,81.6767578125,72.3330078125,152.6201171875,0
507,507,138.181040667669,736.891129032258,15.336693548387094,0.2018035052844388,0.0016360724505723,0.0404483924349574,84.5576171875,62.21875,158.41796875,0
508,508,111.60645142642964,881.9798387096774,17.967741935483872,0.1244621051770425,0.0013291818418314,0.036457946209728,74.177734375,59.904296875,143.6728515625,0
509,509,153.68799562750502,627.5030241935483,14.184475806451612,0.1698460857117445,0.0016198133454734,0.0402469047937038,80.8671875,68.9736328125,160.5263671875,0
510,510,87.56140702387097,727.241935483871,16.39314516129032,0.139807681120459,0.0012865016909469,0.0358678364408411,68.2607421875,63.3515625,147.09765625,0
511,511,122.31516668017912,578.0866935483871,14.752016129032256,0.1193853594529962,0.0013515381113423,0.0367632712274404,75.919921875,50.796875,155.4482421875,0
512,512,226.6362724719942,749.3780241935483,16.36592741935484,0.1438966897580329,0.0014186069198751,0.0376643985731238,69.89453125,61.7783203125,147.3173828125,0
513,513,251.69624550239124,851.7379032258065,19.35685483870968,0.0946342253834388,0.001178785119667,0.0343334402538838,64.9658203125,78.0322265625,138.25,0
514,514,124.69161960613071,947.3800403225804,18.72883064516129,0.1228745238456732,0.0012438215400624,0.0352678542026933,68.1962890625,64.4296875,139.8681640625,0
515,515,90.06664199358161,280.34274193548384,9.282258064516128,0.1832876589801317,0.0016442020031217,0.0405487608087071,72.8544921875,60.4638671875,165.2431640625,0
516,516,157.92086625902226,1090.2247983870966,21.46875,0.1019006158629741,0.0012194328824141,0.0349203791848563,65.9345703125,69.7958984375,134.0390625,0
517,517,131.57127346043285,1062.0110887096776,20.18245967741936,0.130239781749449,0.0012499187044745,0.0353541893482866,67.103515625,62.876953125,145.4169921875,0
518,518,92.06519429187124,586.8881048387098,13.273185483870966,0.1634248803272004,0.0014165745317377,0.0376374086745856,72.7041015625,68.30078125,129.2802734375,0
519,519,82.76472678623425,913.423387096774,16.675403225806452,0.1620815926947539,0.0013352790062434,0.0365414696782093,76.1591796875,66.4912109375,140.03125,0
520,520,78.38367176906169,313.68245967741933,11.545362903225806,0.1269581331813432,0.0013129227367325,0.0362342757169585,76.9013671875,65.888671875,138.162109375,0
521,521,154.4312144613258,930.0584677419354,18.15120967741936,0.1324624213832709,0.0012621130332986,0.0355262302151332,75.4267578125,66.109375,144.4228515625,0
522,522,94.3769039543044,421.6028225806452,13.070564516129032,0.1323591102553558,0.0014165745317377,0.0376374086745856,70.484375,66.689453125,140.6611328125,0
523,523,173.0664612222715,723.9233870967741,16.907258064516128,0.1323514173159772,0.0013373113943808,0.0365692684419698,70.306640625,64.7021484375,144.6181640625,0
524,524,322.3197170512533,790.234879032258,18.61189516129032,0.1183462337999231,0.0011869146722164,0.0344516280053126,61.2451171875,81.859375,138.8740234375,0
525,525,87.62990357178307,489.2721774193548,13.22782258064516,0.1444562450314415,0.0013779591571279,0.0371208722571007,70.001953125,53.9853515625,150.96484375,0
526,526,94.40868604106298,752.2479838709678,16.076612903225808,0.1323941946239994,0.0014308012486992,0.0378259335469631,65.3740234375,69.44921875,128.220703125,0
527,527,139.76408694654003,813.0443548387096,18.796370967741936,0.1313099440951259,0.0013799915452653,0.037148237444936,56.56640625,85.8037109375,160.9873046875,0
528,528,118.43985815594344,535.1118951612902,13.660282258064514,0.1494674431464036,0.00138405632154,0.0372029074339635,65.1708984375,81.763671875,147.0693359375,0
529,529,156.9299206652447,1153.6905241935483,22.275201612903224,0.0963295430462316,0.0011442345213319,0.0338265357571824,64.0478515625,90.732421875,139.9150390625,0
530,530,90.41570660012562,610.5040322580645,14.183467741935482,0.1444332907634851,0.0013230846774193,0.0363742309529611,78.0458984375,51.068359375,146.0615234375,0
531,531,97.71386800244886,913.9324596774192,17.42439516129032,0.1244771254105672,0.0014084449791883,0.0375292549777949,71.2919921875,62.4921875,142.9580078125,0
532,532,96.4157663455516,549.8387096774193,14.034274193548386,0.131400234990246,0.0013190199011446,0.036318313577927,69.693359375,56.9599609375,140.06640625,0
533,533,126.8897158953396,1097.7721774193546,20.346774193548388,0.1385993872618054,0.0014755137877211,0.038412417103342,67.2275390625,76.212890625,158.224609375,0
534,534,148.29362764461592,896.8991935483871,18.346774193548388,0.1469780876599031,0.0013251170655567,0.0364021574299753,70.3125,67.939453125,146.2802734375,0
535,535,95.2102935611481,632.952620967742,15.05141129032258,0.1210122782561047,0.0013251170655567,0.0364021574299753,76.3212890625,52.5888671875,148.8896484375,0
536,536,188.78559267062727,655.429435483871,15.893145161290322,0.1441325439406866,0.00138405632154,0.0372029074339635,66.30859375,66.1875,147.052734375,0
537,537,80.4238770515324,465.2338709677419,12.191532258064514,0.1632007067095205,0.0016076190166493,0.0400951245994986,82.431640625,46.1044921875,151.5888671875,0
538,538,144.63402089411744,697.578629032258,14.866935483870968,0.1547055331583954,0.0013820239334027,0.0371755824890842,82.0478515625,67.85546875,144.623046875,0
539,539,119.74973903938162,796.2197580645161,16.110887096774192,0.164961939322957,0.0014511251300728,0.0380936363461515,78.9267578125,43.2177734375,145.4384765625,0
540,540,279.2275058084357,556.9324596774193,15.462701612903224,0.1141308814822902,0.0012092709417273,0.0347745732069764,62.1572265625,74.564453125,151.345703125,0
541,541,156.3265812330072,823.1129032258063,17.211693548387096,0.1612537304517178,0.0015202263267429,0.0389900798504308,68.7197265625,56.2705078125,143.3017578125,0
542,542,122.0245876862528,569.3538306451613,14.486895161290322,0.1611371811895845,0.0013881210978147,0.0372574972027748,75.6513671875,48.091796875,155.4482421875,0
543,543,149.96666296213968,724.8447580645161,17.25,0.1139232408269864,0.0012743073621227,0.0356974419548906,71.3779296875,81.91015625,152.7861328125,0
544,544,99.2723526466458,628.9435483870968,13.518145161290322,0.1477967609039915,0.0013474733350676,0.0367079464839377,77.9375,43.294921875,174.5087890625,0
545,545,185.54514275507188,661.4385080645161,15.65423387096774,0.1317976659529569,0.0012397567637877,0.0352101798318003,73.0244140625,54.9150390625,148.662109375,0
546,546,94.94735383358508,487.2792338709677,13.63608870967742,0.1361815386123652,0.0014450279656607,0.0380135234575903,88.396484375,59.1220703125,160.0693359375,0
547,547,131.23642786970393,663.6048387096774,15.693548387096776,0.1461146721036947,0.0013190199011446,0.036318313577927,84.861328125,79.064453125,131.3994140625,0
548,548,146.7174154625142,751.4637096774193,17.032258064516128,0.1464683149588332,0.0013454409469302,0.0366802528198795,69.4462890625,73.5244140625,131.2646484375,0
549,549,151.9802618763371,1115.8185483870966,20.314516129032256,0.1107125054532343,0.0012499187044745,0.0353541893482866,68.283203125,64.6962890625,149.0517578125,0
550,550,107.17742299570372,746.2187499999999,15.482862903225808,0.1894660047132944,0.0018006958896982,0.0424346072174378,77.2236328125,54.634765625,162.408203125,0
551,551,141.10988625890107,899.0342741935483,19.25604838709677,0.1097750738922533,0.0012722749739854,0.0356689637357946,71.05859375,70.4833984375,125.9345703125,0
552,552,110.00454536063498,699.6703629032257,15.275201612903224,0.1522101248202717,0.0013860887096774,0.0372302123238294,78.9892578125,70.1533203125,160.82421875,0
553,553,296.93602004472274,611.358870967742,15.429435483870966,0.1200944198017019,0.0013454409469302,0.0366802528198795,70.3447265625,63.826171875,152.6279296875,0
554,554,84.823345842993,455.5685483870968,12.239919354838708,0.1449277217134005,0.0013860887096774,0.0372302123238294,77.8994140625,55.658203125,143.640625,0
555,555,95.90620417887467,854.570564516129,18.536290322580644,0.1245652484856292,0.0013129227367325,0.0362342757169585,67.451171875,65.603515625,160.4814453125,0
556,556,136.90872872099865,810.1441532258065,16.333669354838708,0.1569345086182318,0.0016807849895941,0.0409973778380297,70.3642578125,76.6640625,166.06640625,0
557,557,149.00335566691106,838.827620967742,15.90423387096774,0.1758251495653225,0.0014490927419354,0.0380669507832645,70.4267578125,63.9619140625,156.9375,0
558,558,105.96225743159684,608.1118951612902,14.613911290322578,0.1513502092241063,0.0013495057232049,0.0367356192707431,73.244140625,60.1044921875,122.7744140625,0
559,559,88.91006692158093,573.6370967741934,14.014112903225806,0.1485533954387617,0.0014612870707596,0.0382267847295535,75.857421875,60.0185546875,144.259765625,0
560,560,96.82974749528164,654.2792338709677,16.202620967741936,0.1190045042992498,0.0012682101977107,0.0356119389771284,76.8740234375,56.888671875,154.033203125,0
561,561,123.04064369142418,600.945564516129,14.9133064516129,0.1285034560247903,0.0013108903485952,0.036206219750137,72.583984375,65.4404296875,141.2724609375,0
562,562,187.37929448047348,888.3578629032257,19.936491935483872,0.1038268213535559,0.0012478863163371,0.0353254344111597,66.2470703125,80.4052734375,148.5205078125,0
563,563,87.56711711595854,805.6754032258063,16.66532258064516,0.1431543468047462,0.0013576352757544,0.0368461025856795,76.974609375,57.931640625,141.607421875,0
564,564,196.2421972971155,834.6149193548388,18.651209677419352,0.1235447842344789,0.0012275624349635,0.035036587090691,68.134765625,80.19921875,145.369140625,0
565,565,217.41205118392128,1320.2862903225805,22.55846774193548,0.1305087353805295,0.0012478863163371,0.0353254344111597,60.916015625,62.1201171875,144.662109375,0
566,566,95.7078889120432,445.2116935483871,11.85282258064516,0.1639660925680081,0.0015019348335067,0.0387548040055263,66.1318359375,66.2216796875,142.802734375,0
567,567,169.124214706233,757.5997983870967,16.315524193548384,0.1384983641087058,0.0015466473725286,0.0393274379095386,57.2421875,89.283203125,151.6162109375,0
568,568,134.43957750603056,831.679435483871,17.826612903225804,0.1137232048600143,0.0012722749739854,0.0356689637357946,74.4248046875,66.8544921875,147.5634765625,0
569,569,125.53883861180172,733.1149193548388,16.483870967741936,0.1313243339159619,0.0013535704994797,0.0367909024009973,60.189453125,80.9794921875,160.5791015625,0
570,570,249.59366979152333,828.0725806451612,17.622983870967744,0.1391566368489853,0.0013860887096774,0.0372302123238294,71.3134765625,59.470703125,144.9423828125,0
571,571,118.32582135780844,816.5987903225806,15.360887096774192,0.1899624180584097,0.0018271169354838,0.0427447884014399,80.6474609375,46.884765625,152.23828125,0
572,572,195.8596436226718,627.0070564516128,16.190524193548384,0.1134142420838965,0.0012600806451612,0.0354976146404415,61.19921875,85.56640625,154.9990234375,0
573,573,180.2914307447805,584.6653225806451,14.951612903225804,0.1380300102380342,0.0013413761706555,0.0366248026705341,65.5546875,77.7841796875,153.4931640625,0
574,574,161.92590898309015,632.8235887096773,15.732862903225806,0.1142447194226555,0.0012844693028095,0.035839493618208,66.8955078125,83.31640625,152.666015625,0
575,575,174.8742405273001,787.8487903225806,17.651209677419352,0.1458457684444682,0.0013352790062434,0.0365414696782093,71.9951171875,67.568359375,155.109375,0
576,576,110.3086578651014,851.0272177419355,16.954637096774192,0.16117535910511,0.0012783721383975,0.0357543303446939,68.06640625,89.1201171875,142.7021484375,0
577,577,157.54364474646383,852.4395161290322,16.935483870967744,0.1341212210316643,0.0012661778095733,0.0355833923280701,69.23828125,73.0615234375,132.8671875,0
578,578,104.41264291262816,656.5060483870967,15.237903225806452,0.1269426788039185,0.0014490927419354,0.0380669507832645,63.1953125,72.6171875,163.771484375,0
579,579,171.56922801015338,1060.3205645161288,19.30846774193548,0.1520155415205519,0.0016746878251821,0.0409229498592428,69.0693359375,61.1591796875,149.181640625,0
580,580,108.21275340735028,336.289314516129,10.876008064516128,0.1643899185078057,0.0016787526014568,0.0409725835340757,64.625,82.8232421875,155.0830078125,0
581,581,145.22396496446444,496.7278225806451,12.98790322580645,0.1460081153012163,0.0013474733350676,0.0367079464839377,82.59375,54.5302734375,145.5966796875,0
582,582,99.8548947222919,552.5383064516129,13.661290322580644,0.1333305227221966,0.0013291818418314,0.036457946209728,71.74609375,56.0556640625,133.4169921875,0
583,583,130.91982279242512,377.4445564516129,12.047379032258062,0.1528398337737256,0.0014490927419354,0.0380669507832645,72.55078125,67.1591796875,166.603515625,0
584,584,78.38367176906169,384.5756048387096,11.246975806451612,0.1696522899528317,0.0014816109521331,0.0384916997823322,76.6201171875,62.0068359375,162.439453125,0
585,585,141.66862743741115,1126.7620967741934,20.405241935483872,0.132217673780582,0.0012804045265348,0.0357827406235863,67.5166015625,76.6591796875,153.125,0
586,586,91.14823092084671,502.7469758064516,14.656249999999998,0.1185095432555811,0.0013779591571279,0.0371208722571007,64.83984375,67.6376953125,126.6767578125,0
587,587,118.21590417536888,588.241935483871,14.46774193548387,0.1494990168101606,0.0013474733350676,0.0367079464839377,69.5302734375,64.359375,143.833984375,0
588,588,150.75145107095983,1054.9375,19.461693548387096,0.1268334662232486,0.001241789151925,0.0352390288164285,62.2958984375,61.744140625,144.6552734375,0
589,589,179.06423428479513,584.351814516129,15.101814516129032,0.1243344220256361,0.0012438215400624,0.0352678542026933,65.0859375,86.3994140625,150.3310546875,0
590,590,117.62227680163312,504.5453629032258,13.285282258064516,0.146302257736455,0.0013779591571279,0.0371208722571007,61.6240234375,85.154296875,153.251953125,0
591,591,174.4964183013508,1064.9586693548383,20.22479838709677,0.1269781097363901,0.0012336595993756,0.0351234907060168,65.6640625,62.2548828125,142.330078125,0
592,592,200.8133461700193,1024.8528225806451,21.179435483870968,0.0993533743982892,0.0011767527315296,0.0343038296918821,57.59765625,85.025390625,134.9658203125,0
593,593,79.79974937304002,715.5201612903224,15.784274193548386,0.1310239662136897,0.0012865016909469,0.0358678364408411,76.9638671875,57.962890625,149.7001953125,0
594,594,128.9961239727768,583.9677419354839,14.657258064516128,0.1444634368330878,0.0014308012486992,0.0378259335469631,69.9423828125,69.103515625,153.5400390625,0
595,595,112.1160113453917,462.4375,12.318548387096772,0.1775835457801528,0.0016706230489073,0.0408732559127284,73.4697265625,58.0400390625,163.251953125,0
596,596,118.78552100319298,649.952620967742,15.746975806451612,0.1262292737949017,0.0012844693028095,0.035839493618208,63.6513671875,95.0322265625,141.9716796875,0
597,597,83.2946576918352,414.0302419354839,11.85282258064516,0.1422029770860293,0.0014755137877211,0.038412417103342,74.4150390625,61.59765625,177.408203125,0
598,598,154.31461369552787,878.7237903225805,17.546370967741936,0.1436228783534341,0.001298696019771,0.0360374252655634,69.962890625,48.7666015625,141.298828125,0
599,599,78.38367176906169,675.351814516129,15.928427419354838,0.1360529587520721,0.0013942182622268,0.0373392322126051,74.5087890625,70.5126953125,147.83984375,0
600,600,116.93160394008116,413.22983870967744,11.397177419354836,0.163200114294707,0.0014267364724245,0.0377721653128935,56.5693359375,58.802734375,173.21484375,0
601,601,179.47980387776224,593.8568548387096,15.044354838709676,0.1350335206000926,0.0013352790062434,0.0365414696782093,57.7890625,83.888671875,168.0068359375,0
602,602,142.27438279606065,937.789314516129,20.051411290322577,0.0911799048035579,0.00120723855359,0.0347453385879316,58.6591796875,73.873046875,148.2763671875,0
603,603,276.2173057576226,941.429435483871,20.578629032258064,0.0960256840016585,0.0012052061654526,0.0347160793502471,66.736328125,73.3759765625,146.490234375,0
604,604,175.3681841155915,982.7379032258063,20.534274193548384,0.1101589026850453,0.0011726879552549,0.0342445317569819,57.787109375,97.3642578125,133.1572265625,0
605,605,102.65963179361204,620.0927419354839,14.600806451612902,0.1476316173120958,0.0014328336368366,0.0378527890232229,65.6884765625,101.041015625,134.421875,0
606,606,137.48454458592792,635.4042338709677,15.107862903225804,0.1176989217950512,0.0013332466181061,0.036513649750554,72.494140625,67.93359375,147.6318359375,0
607,607,99.43339479269528,652.327620967742,15.678427419354836,0.1335192726330758,0.0013474733350676,0.0367079464839377,73.396484375,59.6982421875,138.39453125,0
608,608,102.36210236215356,824.0070564516128,17.59576612903226,0.1124392378358064,0.0013860887096774,0.0372302123238294,70.7734375,70.2138671875,149.7451171875,0
609,609,121.49485585818029,877.952620967742,18.91633064516129,0.1004403522311726,0.0011726879552549,0.0342445317569819,60.75,86.365234375,135.6875,0
610,610,138.54602123482292,469.383064516129,12.657258064516128,0.1983931788521523,0.0015385178199791,0.0392239444724671,83.6220703125,57.775390625,156.5732421875,0
611,611,150.55895855112706,410.8306451612904,13.258064516129032,0.1229328878086433,0.0012661778095733,0.0355833923280701,61.7724609375,93.9228515625,128.7373046875,0
612,612,78.38367176906169,424.6068548387097,11.776209677419356,0.1501658283466773,0.0015059996097814,0.0388072107962099,80.841796875,51.671875,144.66796875,0
613,613,109.60839383915814,831.2288306451612,15.85383064516129,0.1497939435251894,0.0014287688605619,0.0377990589904287,84.2724609375,59.59375,141.62109375,0
614,614,156.6301375853319,926.836693548387,18.725806451612904,0.1156046942430723,0.0012804045265348,0.0357827406235863,69.83203125,68.8095703125,144.6787109375,0
615,615,151.96381148154978,851.5241935483871,19.90322580645161,0.0984629096163889,0.0011482992976066,0.0338865651491363,63.68359375,88.35546875,143.083984375,0
616,616,126.42389014739264,648.711693548387,16.30040322580645,0.1210050115353251,0.0012113033298647,0.0348037832694194,70.59765625,86.064453125,124.2822265625,0
617,617,177.95505050433383,991.8245967741937,20.762096774193544,0.0942028729780829,0.0011991090010405,0.0346281533010436,56.1591796875,101.33203125,141.48046875,0
618,618,107.35455276791944,407.8598790322581,11.628024193548386,0.1522599381794112,0.0014592546826222,0.0382001921804363,82.203125,58.7783203125,140.3154296875,0
619,619,221.26680727122175,494.0756048387097,13.26108870967742,0.1637413384435337,0.0014470603537981,0.0380402465002282,70.9345703125,75.130859375,164.7763671875,0
620,620,151.4199458459816,1012.188508064516,19.83971774193548,0.1208270044010825,0.0012377243756503,0.0351813071907563,64.080078125,82.3857421875,140.7119140625,0
621,621,104.74254150057656,603.773185483871,13.265120967741936,0.1983103837155435,0.002101489334027,0.0458420040358954,67.697265625,79.640625,156.556640625,0
622,622,123.24366109459748,589.9485887096773,14.30141129032258,0.139646415697998,0.0013474733350676,0.0367079464839377,74.7529296875,63.9892578125,146.443359375,0
623,623,176.13063333787227,798.4526209677418,18.74697580645161,0.1013308859412494,0.001241789151925,0.0352390288164285,64.4501953125,82.5390625,163.9814453125,0
624,624,197.5575865412412,760.4112903225806,17.429435483870968,0.1159574345661955,0.0012966636316337,0.0360092159263946,69.9716796875,77.15625,154.9716796875,0
625,625,98.85848471426212,431.72580645161287,11.179435483870968,0.1729284974075703,0.0015690036420395,0.0396106506136864,70.66796875,68.9951171875,161.3837890625,0
626,626,150.17323330074504,605.3578629032259,14.775201612903226,0.141897029629489,0.0013291818418314,0.036457946209728,77.9296875,55.740234375,144.94140625,0
627,627,84.32674546073743,544.7832661290322,12.015120967741934,0.1803278813114133,0.0015527445369406,0.0394048796082501,82.7470703125,44.6787109375,159.890625,0
628,628,102.10288928331067,428.5997983870968,12.867943548387096,0.1523871294158329,0.00138405632154,0.0372029074339635,74.4052734375,70.8544921875,151.65234375,0
629,629,208.187415565879,756.2368951612902,17.742943548387096,0.1020090396511442,0.0012234976586888,0.0349785313969707,67.873046875,69.0712890625,152.15234375,0
630,630,141.6721567563648,1045.8669354838707,20.649193548387096,0.1218190103440478,0.0012600806451612,0.0354976146404415,69.27734375,74.8994140625,143.6982421875,0
631,631,117.7454882362802,651.2096774193548,16.25,0.11829145737807,0.0012194328824141,0.0349203791848564,68.5751953125,66.8095703125,139.64453125,0
632,632,93.91485505499116,677.0131048387096,15.065524193548388,0.1309861186509365,0.0012804045265348,0.0357827406235863,79.7978515625,56.1748046875,139.609375,0
633,633,117.69027147559818,424.8104838709677,11.695564516129032,0.1712954220623778,0.0013799915452653,0.037148237444936,78.0673828125,63.3857421875,139.2041015625,0
634,634,250.1419596948901,887.6844758064516,19.982862903225804,0.1061722097396498,0.0012234976586888,0.0349785313969707,60.9541015625,89.36328125,149.4775390625,0
635,635,82.95179322956196,692.641129032258,13.893145161290322,0.1471494830318194,0.0013881210978147,0.0372574972027748,71.623046875,50.111328125,163.2197265625,0
636,636,166.74831333479807,469.91733870967744,13.282258064516128,0.1364291181662011,0.00138405632154,0.0372029074339635,70.349609375,65.810546875,139.7158203125,0
637,637,83.24662155306964,429.820564516129,13.066532258064516,0.1333065196978805,0.0014084449791883,0.0375292549777949,70.810546875,52.9736328125,148.5869140625,0
638,638,138.85243966167826,1042.3064516129032,19.46572580645161,0.1269898207792034,0.0012763397502601,0.0357258974731236,75.8154296875,64.494140625,136.048828125,0
639,639,130.86252328302402,951.0070564516128,19.420362903225808,0.1238493891444228,0.0012194328824141,0.0349203791848563,70.361328125,74.291015625,157.1005859375,0
640,640,164.81808153233675,682.0332661290322,15.525201612903224,0.166757564212507,0.0020262909729448,0.0450143418583994,60.1806640625,77.1025390625,139.8125,0
641,641,127.88275880665071,687.3891129032259,15.81048387096774,0.1242171508504774,0.0013312142299687,0.0364858086105924,75.3056640625,69.1982421875,153.35546875,0
642,642,118.0,542.8296370967741,13.303427419354838,0.1478822227092558,0.0014450279656607,0.0380135234575903,80.7509765625,52.5048828125,142.4599609375,0
643,643,90.8845421400141,288.9405241935484,10.492943548387096,0.1507849852122128,0.0013962506503642,0.0373664374855859,80.9375,53.34765625,105.322265625,0
644,644,185.0,907.998991935484,17.90625,0.1432100883813816,0.0014856757284079,0.0385444643030345,69.2548828125,72.6484375,172.5263671875,0
645,645,154.0519392932137,681.3447580645161,15.407258064516128,0.1259770042765154,0.0013251170655567,0.0364021574299753,66.9072265625,57.296875,154.314453125,0
646,646,100.55346836385108,530.6532258064516,12.969758064516128,0.1601110331867411,0.0014511251300728,0.0380936363461515,81.9384765625,45.6650390625,158.5732421875,0
647,647,126.70438035048356,443.6814516129032,12.518145161290322,0.1610843450756074,0.0016015218522372,0.0400190186316113,74.732421875,61.7421875,156.423828125,0
648,648,215.4414073477984,708.679435483871,17.401209677419352,0.1125069159048141,0.0012316272112382,0.0350945467450185,57.3740234375,86.666015625,155.8134765625,0
649,649,99.35793878699376,568.0201612903226,13.576612903225804,0.1493789716759277,0.0013718619927159,0.0370386553848262,73.875,59.2919921875,150.462890625,0
650,650,119.8874472161285,440.9667338709677,12.275201612903224,0.1500006000194136,0.0014186069198751,0.0376643985731238,74.96875,66.8876953125,172.1552734375,0
651,651,94.69424480928078,602.0070564516129,15.648185483870966,0.1325294857142001,0.0012722749739854,0.0356689637357946,66.244140625,74.0732421875,108.4794921875,0
652,652,122.71919165313956,664.796370967742,15.183467741935482,0.1429771092207242,0.0014917728928199,0.0386234759287661,64.837890625,74.7236328125,159.13671875,0
653,653,96.82458365518542,419.4445564516129,12.392137096774194,0.1430272255474272,0.0014023478147762,0.0374479347197715,78.5400390625,47.7822265625,136.5224609375,0
654,654,118.02542099056456,813.3699596774193,16.48891129032258,0.1407693694135301,0.0012682101977107,0.0356119389771284,68.732421875,85.1591796875,130.736328125,0
655,655,113.6001760562016,794.6129032258063,17.649193548387096,0.1255042315259127,0.0012031737773152,0.0346867954316234,79.9892578125,61.357421875,148.7978515625,0
656,656,109.50342460398214,487.4495967741936,12.510080645161288,0.1845441329652579,0.0018047606659729,0.04248247480989,67.025390625,79.5361328125,169.6435546875,0
657,657,104.77117924314874,660.3699596774193,14.829637096774192,0.165432855051837,0.0013962506503642,0.0373664374855859,77.5576171875,59.5244140625,155.0029296875,0
658,658,118.26242006656214,677.6441532258065,14.636088709677416,0.1515627994779772,0.0012824369146722,0.0358111283635717,79.4873046875,63.00390625,146.2666015625,0
